symbol,entry_time,entry_price,p_up_signal,cost,exit_time,exit_price,pnl,return_pct
QQQ,2024-08-27T04:00:00+00:00,473.92684499999996,0.6757575757575758,100000.0,2024-09-03T04:00:00+00:00,472.96340000000004,-203.28981364199717,-0.0020328981364199717
QQQ,2024-12-18T05:00:00+00:00,535.4175749999999,0.6630695443645084,99796.710186358,2024-12-24T05:00:00+00:00,524.5675850000001,-2022.3342641579657,-0.020264538383895688
QQQ,2025-02-20T05:00:00+00:00,538.999365,0.630329547537432,97774.37592220004,2025-02-26T05:00:00+00:00,515.272235,-4304.096588638669,-0.044020701211772276
QQQ,2025-03-17T04:00:00+00:00,479.849805,0.8387096774193549,93470.27933356137,2025-03-21T04:00:00+00:00,473.84296,-1170.0775413744414,-0.012518177432623914
QQQ,2025-04-08T04:00:00+00:00,438.37908,0.662002850110118,92300.20179218693,2025-04-14T04:00:00+00:00,464.22777,5442.411401255027,0.05896424163306346
QQQ,2025-04-25T04:00:00+00:00,467.203485,0.662002850110118,97742.61319344195,2025-05-01T04:00:00+00:00,483.16829500000006,3339.962775613283,0.03417099938798626
QQQ,2025-12-15T05:00:00+00:00,618.679185,0.6736779560308972,101082.57596905524,2025-12-19T05:00:00+00:00,611.644025,-1149.4359474118246,-0.011371256978687459
QQQ,2026-02-13T05:00:00+00:00,600.7302149999999,0.6736779560308972,99933.14002164343,2026-02-20T05:00:00+00:00,599.8199400000001,-151.42677488461777,-0.0015152808653047618
QQQ,2026-07-27T04:00:00+00:00,692.0258399999999,0.5822498911039298,99781.71324675882,2026-07-31T04:00:00+00:00,691.763945,-37.76207517157309,-0.00037844685105965244
